IdSensore,Data,Valore,Stato,idOperatore,Parametro,unita_di_misura,codice_ats,nome_ats,Tipologia,IdStazione,NomeStazione,Quota,lat,lng,Provincia
11661,2019-12-01 19:20:00,0.1,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,832,Lanzada Palù,2151,46.29290281845888,9.884519789844443,SO
11661,2019-12-01 19:20:00,0.5,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,832,Lanzada Palù,2151,46.29290281845888,9.884519789844443,SO
11662,2019-12-01 19:20:00,5.3,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
11662,2019-12-01 19:20:00,6.9,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
11663,2019-12-01 19:20:00,0.3,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,835,Valdisotto Oga S. Colombano,2300,46.45356305894081,10.305951823970045,SO
11663,2019-12-01 19:20:00,0.9,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,835,Valdisotto Oga S. Colombano,2300,46.45356305894081,10.305951823970045,SO
11664,2019-12-01 19:20:00,0.0,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
11664,2019-12-01 19:20:00,0.0,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
11667,2019-12-01 19:20:00,1.8,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,848,Livigno La Vallaccia,2660,46.47730494291044,10.188728513795668,SO
11667,2019-12-01 19:20:00,6.8,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,848,Livigno La Vallaccia,2660,46.47730494291044,10.188728513795668,SO
11671,2019-12-01 19:20:00,0.3,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1273,Val Masino Bagni,1191,46.24345094940859,9.596430583118106,SO
11671,2019-12-01 19:20:00,0.9,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1273,Val Masino Bagni,1191,46.24345094940859,9.596430583118106,SO
11829,2019-12-01 19:20:00,132.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,107,Sondrio Fond.Fojanini,307,46.167553376526,9.850940145467526,SO
11829,2019-12-01 19:20:00,131.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,107,Sondrio Fond.Fojanini,307,46.167553376526,9.850940145467526,SO
11830,2019-12-01 19:20:00,22.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,108,Samolaco v.Vignola,206,46.23610160988358,9.426654061947303,SO
11830,2019-12-01 19:20:00,53.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,108,Samolaco v.Vignola,206,46.23610160988358,9.426654061947303,SO
11835,2019-12-01 19:20:00,94.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1075,Edolo Centrale ENEL,659,46.16907080571305,10.340473514382968,BS
11835,2019-12-01 19:20:00,104.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1075,Edolo Centrale ENEL,659,46.16907080571305,10.340473514382968,BS
11839,2019-12-01 19:20:00,57.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,129,Capo di Ponte v.Briscioli,362,46.026563542472815,10.34250260860311,BS
11839,2019-12-01 19:20:00,11.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,129,Capo di Ponte v.Briscioli,362,46.026563542472815,10.34250260860311,BS
11846,2019-12-01 19:20:00,239.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,142,Caiolo,274,46.15492316813672,9.792518875272254,SO
11846,2019-12-01 19:20:00,235.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,142,Caiolo,274,46.15492316813672,9.792518875272254,SO
11848,2019-12-01 19:20:00,190.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,144,Madesimo Spluga,1915,46.4716582729432,9.348122957946568,SO
11848,2019-12-01 19:20:00,186.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,144,Madesimo Spluga,1915,46.4716582729432,9.348122957946568,SO
11849,2019-12-01 19:20:00,63.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,145,Darfo Boario Terme,222,45.87460210989037,10.17735680898138,BS
11849,2019-12-01 19:20:00,41.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,145,Darfo Boario Terme,222,45.87460210989037,10.17735680898138,BS
11854,2019-12-01 19:20:00,250.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,832,Lanzada Palù,2151,46.29290281845888,9.884519789844443,SO
11854,2019-12-01 19:20:00,244.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,832,Lanzada Palù,2151,46.29290281845888,9.884519789844443,SO
11855,2019-12-01 19:20:00,142.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
11855,2019-12-01 19:20:00,154.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
11856,2019-12-01 19:20:00,296.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,835,Valdisotto Oga S. Colombano,2300,46.45356305894081,10.305951823970045,SO
11856,2019-12-01 19:20:00,327.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,835,Valdisotto Oga S. Colombano,2300,46.45356305894081,10.305951823970045,SO
11857,2019-12-01 19:20:00,157.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
11857,2019-12-01 19:20:00,69.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
11860,2019-12-01 19:20:00,314.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,848,Livigno La Vallaccia,2660,46.47730494291044,10.188728513795668,SO
11860,2019-12-01 19:20:00,360.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,848,Livigno La Vallaccia,2660,46.47730494291044,10.188728513795668,SO
11864,2019-12-01 19:20:00,140.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1202,Vercana,980,46.18184257309385,9.324676976148888,CO
11864,2019-12-01 19:20:00,147.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1202,Vercana,980,46.18184257309385,9.324676976148888,CO
11865,2019-12-01 19:20:00,13.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1273,Val Masino Bagni,1191,46.24345094940859,9.596430583118106,SO
11865,2019-12-01 19:20:00,37.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1273,Val Masino Bagni,1191,46.24345094940859,9.596430583118106,SO
11988,2019-12-01 19:20:00,45.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Livello Idrometrico,1076,Chiavenna Inferno,403,46.3254397805223,9.37652772232262,SO
14038,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
14039,2019-12-01 19:20:00,99.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
14125,2019-12-01 19:20:00,3.4,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1328,Teglio S. Giacomo,357,46.1582723086524,10.038477988191712,SO
14129,2019-12-01 19:20:00,64.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Livello Idrometrico,1328,Teglio S. Giacomo,357,46.1582723086524,10.038477988191712,SO
14161,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1202,Vercana,980,46.18184257309385,9.324676976148888,CO
14178,2019-12-01 19:20:00,236.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1342,Ponte in Valtellina Lago Reguzzo,2440,46.09651166584453,9.969993307685913,SO
14180,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1342,Ponte in Valtellina Lago Reguzzo,2440,46.09651166584453,9.969993307685913,SO
14182,2019-12-01 19:20:00,55.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1342,Ponte in Valtellina Lago Reguzzo,2440,46.09651166584453,9.969993307685913,SO
14182,2019-12-01 19:20:00,33.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1342,Ponte in Valtellina Lago Reguzzo,2440,46.09651166584453,9.969993307685913,SO
14186,2019-12-01 19:20:00,1.6,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1342,Ponte in Valtellina Lago Reguzzo,2440,46.09651166584453,9.969993307685913,SO
14186,2019-12-01 19:20:00,2.6,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1342,Ponte in Valtellina Lago Reguzzo,2440,46.09651166584453,9.969993307685913,SO
14191,2019-12-01 19:20:00,98.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1342,Ponte in Valtellina Lago Reguzzo,2440,46.09651166584453,9.969993307685913,SO
14194,2019-12-01 19:20:00,-4.5,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1342,Ponte in Valtellina Lago Reguzzo,2440,46.09651166584453,9.969993307685913,SO
14205,2019-12-01 19:20:00,234.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1343,Lanzada Passo Marinelli,3032,46.34980205020121,9.915147774061634,SO
14207,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1343,Lanzada Passo Marinelli,3032,46.34980205020121,9.915147774061634,SO
14209,2019-12-01 19:20:00,235.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1343,Lanzada Passo Marinelli,3032,46.34980205020121,9.915147774061634,SO
14209,2019-12-01 19:20:00,217.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1343,Lanzada Passo Marinelli,3032,46.34980205020121,9.915147774061634,SO
14213,2019-12-01 19:20:00,2.2,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1343,Lanzada Passo Marinelli,3032,46.34980205020121,9.915147774061634,SO
14213,2019-12-01 19:20:00,2.9,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1343,Lanzada Passo Marinelli,3032,46.34980205020121,9.915147774061634,SO
14218,2019-12-01 19:20:00,96.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1343,Lanzada Passo Marinelli,3032,46.34980205020121,9.915147774061634,SO
14221,2019-12-01 19:20:00,-7.1,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1343,Lanzada Passo Marinelli,3032,46.34980205020121,9.915147774061634,SO
14248,2019-12-01 19:20:00,197.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1346,Campodolcino Alpe Motta,1880,46.42312127327754,9.368831613649158,SO
14248,2019-12-01 19:20:00,189.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1346,Campodolcino Alpe Motta,1880,46.42312127327754,9.368831613649158,SO
14252,2019-12-01 19:20:00,93.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1346,Campodolcino Alpe Motta,1880,46.42312127327754,9.368831613649158,SO
14255,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1346,Campodolcino Alpe Motta,1880,46.42312127327754,9.368831613649158,SO
14257,2019-12-01 19:20:00,-1.4,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1346,Campodolcino Alpe Motta,1880,46.42312127327754,9.368831613649158,SO
14265,2019-12-01 19:20:00,99.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1346,Campodolcino Alpe Motta,1880,46.42312127327754,9.368831613649158,SO
14269,2019-12-01 19:20:00,2.8,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1346,Campodolcino Alpe Motta,1880,46.42312127327754,9.368831613649158,SO
14269,2019-12-01 19:20:00,3.9,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1346,Campodolcino Alpe Motta,1880,46.42312127327754,9.368831613649158,SO
14339,2019-12-01 19:20:00,228.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,133,Bema,958,46.10551877576103,9.569334700408506,SO
14339,2019-12-01 19:20:00,224.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,133,Bema,958,46.10551877576103,9.569334700408506,SO
14340,2019-12-01 19:20:00,0.8,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,133,Bema,958,46.10551877576103,9.569334700408506,SO
14340,2019-12-01 19:20:00,1.3,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,133,Bema,958,46.10551877576103,9.569334700408506,SO
14445,2019-12-01 19:20:00,5.8,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1366,Porlezza torrente,291,46.03777316988709,9.140799377952805,CO
14446,2019-12-01 19:20:00,99.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1366,Porlezza torrente,291,46.03777316988709,9.140799377952805,CO
14451,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1366,Porlezza torrente,291,46.03777316988709,9.140799377952805,CO
14452,2019-12-01 19:20:00,58.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1366,Porlezza torrente,291,46.03777316988709,9.140799377952805,CO
14452,2019-12-01 19:20:00,69.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1366,Porlezza torrente,291,46.03777316988709,9.140799377952805,CO
14453,2019-12-01 19:20:00,1.5,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1366,Porlezza torrente,291,46.03777316988709,9.140799377952805,CO
14453,2019-12-01 19:20:00,1.9,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1366,Porlezza torrente,291,46.03777316988709,9.140799377952805,CO
14518,2019-12-01 19:20:00,2.7,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1372,Garzeno,581,46.13215642760685,9.24783893889176,CO
14519,2019-12-01 19:20:00,95.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1372,Garzeno,581,46.13215642760685,9.24783893889176,CO
14565,2019-12-01 19:20:00,58.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Livello Idrometrico,1377,Capo di Ponte v.Bona,366,46.03038681387158,10.341897414828216,BS
14606,2019-12-01 19:20:00,5.1,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1380,Tremezzo,309,45.98771660100418,9.214075142242038,CO
14607,2019-12-01 19:20:00,94.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1380,Tremezzo,309,45.98771660100418,9.214075142242038,CO
14684,2019-12-01 19:20:00,-0.5,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1420,Gordona,1362,46.29151911107429,9.339203152913957,SO
14687,2019-12-01 19:20:00,99.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1420,Gordona,1362,46.29151911107429,9.339203152913957,SO
14692,2019-12-01 19:20:00,246.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1420,Gordona,1362,46.29151911107429,9.339203152913957,SO
14692,2019-12-01 19:20:00,222.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1420,Gordona,1362,46.29151911107429,9.339203152913957,SO
14693,2019-12-01 19:20:00,0.8,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1420,Gordona,1362,46.29151911107429,9.339203152913957,SO
14693,2019-12-01 19:20:00,1.9,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1420,Gordona,1362,46.29151911107429,9.339203152913957,SO
14716,2019-12-01 19:20:00,38.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1545,San Siro Alpe Rescascìa,1285,46.071947417956,9.238323435918227,CO
14716,2019-12-01 19:20:00,69.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1545,San Siro Alpe Rescascìa,1285,46.071947417956,9.238323435918227,CO
14717,2019-12-01 19:20:00,1.6,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1545,San Siro Alpe Rescascìa,1285,46.071947417956,9.238323435918227,CO
14717,2019-12-01 19:20:00,3.2,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1545,San Siro Alpe Rescascìa,1285,46.071947417956,9.238323435918227,CO
14725,2019-12-01 19:20:00,0.0,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1545,San Siro Alpe Rescascìa,1285,46.071947417956,9.238323435918227,CO
14728,2019-12-01 19:20:00,99.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1545,San Siro Alpe Rescascìa,1285,46.071947417956,9.238323435918227,CO
14759,2019-12-01 19:20:00,73.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Livello Idrometrico,1549,Darfo Boario Terme Cav. Vittorio Veneto,205,45.87654905446871,10.173583687176228,BS
17475,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1545,San Siro Alpe Rescascìa,1285,46.071947417956,9.238323435918227,CO
17476,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1420,Gordona,1362,46.29151911107429,9.339203152913957,SO
19307,2019-12-01 19:20:00,-0.1,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1518,Dubino La Piazza,993,46.16725552938442,9.458129833044824,SO
19308,2019-12-01 19:20:00,99.3,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1518,Dubino La Piazza,993,46.16725552938442,9.458129833044824,SO
19309,2019-12-01 19:20:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1518,Dubino La Piazza,993,46.16725552938442,9.458129833044824,SO
19342,2019-12-01 19:20:00,-0.1,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1556,Prata Camportaccio Pratella,1035,46.29260494827081,9.41394072044542,SO
19343,2019-12-01 19:20:00,99.4,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1556,Prata Camportaccio Pratella,1035,46.29260494827081,9.41394072044542,SO
19344,2019-12-01 19:20:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1556,Prata Camportaccio Pratella,1035,46.29260494827081,9.41394072044542,SO
19375,2019-12-01 19:20:00,4.7,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1651,Morbegno eliporto,230,46.13662865966469,9.584336490055616,SO
19376,2019-12-01 19:20:00,100.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1651,Morbegno eliporto,230,46.13662865966469,9.584336490055616,SO
19377,2019-12-01 19:20:00,0.4,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1651,Morbegno eliporto,230,46.13662865966469,9.584336490055616,SO
19380,2019-12-01 19:20:00,0.1,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1651,Morbegno eliporto,230,46.13662865966469,9.584336490055616,SO
19380,2019-12-01 19:20:00,1.0,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1651,Morbegno eliporto,230,46.13662865966469,9.584336490055616,SO
19381,2019-12-01 19:20:00,67.5,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1651,Morbegno eliporto,230,46.13662865966469,9.584336490055616,SO
19384,2019-12-01 19:20:00,0.9,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1651,Morbegno eliporto,230,46.13662865966469,9.584336490055616,SO
19388,2019-12-01 19:20:00,-0.2,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1650,Bormio eliporto,1172,46.45369821669339,10.366023313195862,SO
19389,2019-12-01 19:20:00,100.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1650,Bormio eliporto,1172,46.45369821669339,10.366023313195862,SO
19390,2019-12-01 19:20:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1650,Bormio eliporto,1172,46.45369821669339,10.366023313195862,SO
19393,2019-12-01 19:20:00,0.4,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1650,Bormio eliporto,1172,46.45369821669339,10.366023313195862,SO
19393,2019-12-01 19:20:00,0.8,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1650,Bormio eliporto,1172,46.45369821669339,10.366023313195862,SO
19394,2019-12-01 19:20:00,13.9,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1650,Bormio eliporto,1172,46.45369821669339,10.366023313195862,SO
19397,2019-12-01 19:20:00,0.9,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1650,Bormio eliporto,1172,46.45369821669339,10.366023313195862,SO
19401,2019-12-01 19:20:00,2.8,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1652,Tirano eliporto,481,46.21816618327421,10.182280729237092,SO
19402,2019-12-01 19:20:00,91.5,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1652,Tirano eliporto,481,46.21816618327421,10.182280729237092,SO
19403,2019-12-01 19:20:00,0.2,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1652,Tirano eliporto,481,46.21816618327421,10.182280729237092,SO
19406,2019-12-01 19:20:00,2.4,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1652,Tirano eliporto,481,46.21816618327421,10.182280729237092,SO
19406,2019-12-01 19:20:00,3.0,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1652,Tirano eliporto,481,46.21816618327421,10.182280729237092,SO
19407,2019-12-01 19:20:00,51.1,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1652,Tirano eliporto,481,46.21816618327421,10.182280729237092,SO
19410,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1652,Tirano eliporto,481,46.21816618327421,10.182280729237092,SO
32247,2019-12-01 19:20:00,99.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,904,Paisco Loveno,816,46.07860776076735,10.2969342091421,BS
32259,2019-12-01 19:20:00,95.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,832,Lanzada Palù,2151,46.29290281845888,9.884519789844443,SO
32262,2019-12-01 19:20:00,89.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
32336,2019-12-01 19:20:00,99.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,905,Cevo,1128,46.080550839800345,10.377774775825152,BS
32360,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
32363,2019-12-01 19:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,832,Lanzada Palù,2151,46.29290281845888,9.884519789844443,SO
2103,2019-12-01 19:20:00,0.4,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,107,Sondrio Fond.Fojanini,307,46.167553376526,9.850940145467526,SO
2116,2019-12-01 19:20:00,0.4,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,108,Samolaco v.Vignola,206,46.23610160988358,9.426654061947303,SO
2251,2019-12-01 19:20:00,0.2,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,117,Edolo Ist.Meneghini,699,46.17572375017687,10.333392938696818,BS
2408,2019-12-01 19:20:00,0.2,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,129,Capo di Ponte v.Briscioli,362,46.026563542472815,10.34250260860311,BS
2452,2019-12-01 19:20:00,0.2,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,133,Bema,958,46.10551877576103,9.569334700408506,SO
4025,2019-12-01 19:20:00,0.4,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,142,Caiolo,274,46.15492316813672,9.792518875272254,SO
4041,2019-12-01 19:20:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,144,Madesimo Spluga,1915,46.4716582729432,9.348122957946568,SO
4049,2019-12-01 19:20:00,0.2,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,145,Darfo Boario Terme,222,45.87460210989037,10.17735680898138,BS
8010,2019-12-01 19:20:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,835,Valdisotto Oga S. Colombano,2300,46.45356305894081,10.305951823970045,SO
8015,2019-12-01 19:20:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
8018,2019-12-01 19:20:00,0.2,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
